id,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
2609,8.8,0.46,0.24,1.7,0.078,12.0,44.0,0.9959,3.27,0.54,9.5,5.0
2610,6.1,0.5,0.0,2.5,0.077,12.0,24.0,0.9976,3.42,0.6,11.6,7.0
2611,7.7,0.45,0.1,2.1,0.081,10.0,31.0,0.99668,3.28,0.52,9.6,5.0
2612,7.2,0.57,0.02,1.8,0.074,28.0,64.0,0.9976,3.45,0.53,9.6,5.0
2613,8.3,0.4,0.4,2.0,0.066,15.0,28.0,0.99606,3.27,0.75,10.2,5.0
2614,9.1,0.31,0.48,1.6,0.076,12.0,59.0,0.99682,3.35,0.59,11.7,6.0
2615,7.9,0.51,0.02,2.1,0.0819999999999999,26.0,94.0,0.99476,3.36,0.58,9.4,5.0
2616,8.1,0.31,0.39,2.1,0.077,19.0,40.0,0.9956,3.33,0.57,9.5,5.0
2617,6.9,0.61,0.02,2.2,0.079,16.0,44.0,0.99498,3.35,0.52,10.2,7.0
2618,11.5,0.28,0.55,2.1,0.075,7.0,21.0,0.9991,3.19,0.62,10.0,7.0
2619,6.6,0.56,0.12,1.8,0.086,19.0,57.0,0.99476,3.33,0.47,9.5,5.0
2620,7.2,0.47,0.47,1.8,0.092,17.0,94.0,0.99708,3.15,0.58,9.2,6.0
2621,8.6,0.76,0.04,1.7,0.064,3.0,8.0,0.99636,3.39,0.63,9.8,6.0
2622,8.7,0.35,0.3,2.4,0.084,13.0,35.0,0.99652,3.32,0.57,11.0,5.0
2623,7.9,0.78,0.01,1.8,0.079,9.0,47.0,0.9968,3.22,0.59,10.5,6.0
2624,10.9,0.32,0.54,2.7,0.095,15.0,44.0,0.9967,3.17,0.6,9.5,5.0
2625,8.7,0.41,0.31,1.9,0.064,17.0,50.0,0.99584,3.45,0.53,11.4,8.0
2626,7.2,0.48,0.28,1.9,0.076,27.0,48.0,0.99572,3.4,0.58,10.0,7.0
2627,10.6,0.61,0.4,2.3,0.09,6.0,11.0,0.99546,3.36,0.6,10.9,6.0
2628,8.2,0.32,0.3,2.8,0.073,4.0,10.0,0.9982,3.32,0.56,11.3,6.0
2629,10.5,0.2,0.55,3.0,0.071,6.0,15.0,0.9967,3.3,0.44,10.0,7.0
2630,11.2,0.34,0.47,2.4,0.063,5.0,22.0,0.9983,3.14,0.87,11.3,6.0
2631,9.1,0.43,0.25,1.8,0.078,4.0,10.0,0.9957,3.44,0.63,9.5,5.0
2632,6.6,0.58,0.02,2.2,0.09,22.0,113.0,0.9968,3.47,0.56,9.5,6.0
2633,7.7,0.59,0.34,2.0,0.077,12.0,48.0,0.99689,3.31,0.53,10.3,6.0
2634,11.6,0.48,0.49,2.6,0.08,24.0,65.0,0.9976,3.22,0.56,9.5,6.0
2635,8.9,0.5,0.24,2.6,0.078,8.0,18.0,0.99702,3.22,0.54,9.2,5.0
2636,7.2,0.56,0.0,2.1,0.073,6.0,15.0,0.996,3.33,0.54,9.5,5.0
2637,10.0,0.38,0.69,3.4,0.071,5.0,27.0,0.9958,3.36,0.66,9.5,6.0
2638,8.1,0.39,0.24,2.4,0.093,10.0,42.0,0.9956,3.33,0.6,9.4,8.0
2639,9.3,0.44,0.57,2.5,0.079,12.0,25.0,0.9982,3.22,0.64,11.2,5.0
2640,7.9,0.43,0.24,1.6,0.076,6.0,18.0,0.99586,3.32,0.5,9.3,5.0
2641,7.1,0.38,0.32,1.8,0.08,26.0,47.0,0.99586,3.25,0.75,11.0,7.0
2642,6.6,0.7,0.0,2.2,0.078,9.0,18.0,0.99448,3.42,0.52,9.2,5.0
2643,7.0,0.57,0.13,2.2,0.074,3.0,6.0,0.9988,3.35,0.68,9.7,6.0
2644,8.9,0.32,0.48,2.7,0.086,8.0,22.0,0.99612,3.15,0.67,12.5,7.0
2645,8.5,0.46,0.23,2.1,0.0819999999999999,16.0,65.0,0.9976,3.26,0.56,9.4,5.0
2646,7.1,0.54,0.3,2.0,0.08,26.0,64.0,0.99572,3.42,0.54,10.1,6.0
2647,7.9,0.42,0.34,2.2,0.074,4.0,11.0,0.9968,3.16,0.73,10.0,6.0
2648,8.0,0.6,0.26,1.7,0.078,27.0,43.0,0.99504,3.26,0.63,9.5,6.0
2649,8.4,0.57,0.14,2.9,0.081,16.0,49.0,0.9968,3.27,0.55,10.7,6.0
2650,10.5,0.38,0.44,2.8,0.067,5.0,10.0,0.9976,3.17,0.71,9.5,5.0
2651,8.8,0.77,0.0,2.1,0.073,5.0,17.0,0.9977,3.48,0.65,9.5,5.0
2652,8.9,0.55,0.22,2.1,0.078,6.0,15.0,0.9991,3.22,0.84,9.8,6.0
2653,11.4,0.41,0.4,2.2,0.081,17.0,89.0,0.9972,3.24,0.62,10.9,6.0
2654,6.9,0.6,0.5,2.2,0.074,17.0,119.0,0.9986,3.39,0.71,10.8,7.0
2655,9.2,0.59,0.23,1.9,0.0969999999999999,6.0,32.0,0.99606,3.29,0.57,10.1,5.0
2656,7.5,0.64,0.04,2.4,0.08,14.0,28.0,0.9987,3.22,0.57,9.4,5.0
2657,8.4,0.54,0.22,2.1,0.0559999999999999,17.0,94.0,0.9958,3.36,0.62,9.7,5.0
2658,8.0,0.31,0.49,2.5,0.107,9.0,23.0,0.99562,3.15,0.64,11.3,6.0
2659,9.9,0.41,0.24,2.1,0.079,5.0,30.0,0.99498,3.37,0.58,10.5,6.0
2660,6.2,0.735,0.28,2.3,0.081,21.0,59.0,0.9988,3.41,0.77,9.8,5.0
2661,7.2,0.5,0.25,2.0,0.084,27.0,61.0,0.9987,3.1,0.7,13.2,6.0
2662,7.1,0.59,0.0,2.3,0.077,20.0,125.0,0.99374,3.57,0.86,9.1,6.0
2663,9.0,0.6,0.17,2.0,0.064,7.0,24.0,0.9968,3.4,0.58,12.0,6.0
2664,11.5,0.61,0.08,2.1,0.054,5.0,24.0,0.9955,3.22,0.58,10.5,5.0
2665,8.0,0.61,0.22,2.3,0.076,6.0,13.0,0.9982,3.28,0.52,9.2,5.0
2666,7.9,0.56,0.28,2.0,0.0819999999999999,3.0,8.0,0.9969,3.37,0.58,10.7,6.0
2667,8.9,0.32,0.56,1.8,0.076,6.0,19.0,0.9962,3.3,0.83,9.7,6.0
2668,9.5,0.38,0.32,1.8,0.08,8.0,20.0,0.9976,3.28,0.76,9.2,5.0
2669,8.2,0.38,0.39,2.2,0.069,25.0,46.0,0.9994,3.37,0.56,11.0,7.0
2670,7.1,0.6,0.0,2.3,0.086,14.0,20.0,0.99634,3.39,0.62,10.4,5.0
2671,7.8,0.69,0.0,1.7,0.093,11.0,23.0,0.9968,3.69,0.45,9.6,5.0
2672,8.2,0.48,0.0,1.8,0.0819999999999999,29.0,52.0,0.99642,3.4,0.68,9.2,5.0
2673,7.8,0.32,0.26,1.9,0.079,13.0,59.0,0.99655,3.32,0.54,9.3,6.0
2674,7.5,0.46,0.24,2.2,0.09,13.0,28.0,0.99629,3.37,0.78,10.8,7.0
2675,7.1,0.56,0.12,2.1,0.074,9.0,27.0,0.9976,3.58,0.59,9.4,5.0
2676,7.3,0.6,0.2,2.1,0.075,7.0,25.0,0.9973,3.47,0.56,9.2,5.0
2677,7.1,0.59,0.0,2.0,0.0559999999999999,23.0,94.0,0.99648,3.31,0.62,9.5,5.0
2678,7.9,0.62,0.03,2.1,0.07,6.0,15.0,0.99628,3.46,0.6,11.5,6.0
2679,7.2,0.59,0.02,2.2,0.076,4.0,14.0,0.996,3.18,0.44,9.6,6.0
2680,9.0,0.58,0.21,2.5,0.084,26.0,48.0,0.9958,3.26,0.54,11.0,7.0
2681,6.4,0.645,0.02,2.1,0.068,5.0,16.0,0.99258,3.36,0.57,11.3,6.0
2682,7.9,0.645,0.08,1.8,0.084,24.0,64.0,0.99632,3.1,0.63,9.8,6.0
2683,7.8,0.3,0.41,2.4,0.071,6.0,29.0,0.99688,3.18,0.61,9.2,6.0
2684,6.3,0.51,0.03,2.1,0.084,4.0,13.0,0.99728,3.37,0.64,10.0,5.0
2685,7.1,0.4,0.37,2.5,0.074,28.0,50.0,0.9994,3.44,0.67,9.5,6.0
2686,7.8,0.635,0.22,2.7,0.077,9.0,31.0,0.99525,3.44,0.57,9.5,5.0
2687,7.7,0.43,0.22,2.4,0.098,18.0,31.0,0.9972,3.39,0.71,9.5,5.0
2688,7.9,0.4,0.43,2.1,0.079,23.0,49.0,0.9996,3.39,0.56,10.0,6.0
2689,6.9,0.61,0.24,2.9,0.071,12.0,20.0,0.9974,3.39,0.55,11.8,7.0
2690,8.3,0.39,0.24,2.4,0.078,24.0,48.0,0.9973,3.34,0.59,9.5,5.0
2691,7.2,0.6,0.03,1.5,0.078,9.0,30.0,0.996,3.41,0.54,9.5,5.0
2692,9.2,0.45,0.51,1.9,0.07,18.0,34.0,0.9984,3.17,0.61,9.9,6.0
2693,10.4,0.5,0.49,2.1,0.089,7.0,24.0,0.9966,3.22,0.58,11.8,6.0
2694,7.3,0.63,0.14,2.5,0.077,14.0,29.0,0.99738,3.36,0.57,9.9,5.0
2695,8.5,0.64,0.0,1.9,0.0969999999999999,9.0,32.0,0.9986,3.25,0.52,9.8,5.0
2696,7.5,0.61,0.0,1.9,0.076,6.0,14.0,0.9978,3.31,0.72,9.5,5.0
2697,7.0,0.56,0.1,2.1,0.077,15.0,27.0,0.996,3.36,0.62,10.0,6.0
2698,8.0,0.55,0.22,1.8,0.078,9.0,29.0,0.9972,3.26,0.54,9.5,6.0
2699,6.9,0.6,0.15,2.1,0.078,17.0,62.0,0.9988,3.39,0.54,9.9,5.0
2700,8.7,0.42,0.28,2.4,0.066,8.0,23.0,0.99533,3.28,0.66,9.5,5.0
2701,7.6,0.66,0.0,2.8,0.077,18.0,86.0,0.99566,3.44,0.54,9.5,5.0
2702,10.6,0.31,0.43,2.0,0.0819999999999999,18.0,35.0,0.9976,3.2,0.76,9.5,5.0
2703,7.7,0.5,0.08,2.8,0.081,30.0,65.0,0.99672,3.34,0.57,10.0,6.0
2704,7.2,0.6,0.1,2.9,0.095,13.0,31.0,0.9972,3.27,0.6,9.5,5.0
2705,9.3,0.45,0.53,2.6,0.414,15.0,37.0,0.9988,3.36,0.64,9.7,5.0
2706,10.4,0.5,0.55,2.2,0.079,6.0,18.0,0.99652,3.23,0.74,9.4,5.0
2707,7.9,0.36,0.24,2.0,0.073,5.0,18.0,0.9952,3.2,0.67,9.5,5.0
2708,9.3,0.37,0.41,3.0,0.102,27.0,61.0,0.9988,3.31,0.78,10.4,6.0
2709,7.7,0.58,0.1,1.9,0.08,5.0,10.0,0.9959,3.32,0.65,9.7,6.0
2710,7.7,0.58,0.13,1.8,0.06,9.0,31.0,0.99585,3.42,0.49,10.5,4.0
2711,9.1,0.47,0.32,2.1,0.07,12.0,86.0,0.99576,3.33,0.54,9.3,6.0
2712,9.0,0.45,0.5,2.1,0.074,5.0,16.0,0.9988,3.19,0.58,13.8,6.0
2713,7.3,0.59,0.01,2.3,0.0819999999999999,5.0,16.0,0.99562,3.51,0.63,9.8,6.0
2714,7.1,0.41,0.21,2.7,0.078,18.0,38.0,0.9962,3.29,0.86,9.8,6.0
2715,8.0,0.55,0.25,2.2,0.077,7.0,14.0,0.9983,3.22,0.71,9.8,6.0
2716,8.2,0.69,0.11,2.0,0.078,10.0,22.0,0.99716,3.25,0.55,9.4,5.0
2717,6.8,0.55,0.0,2.2,0.0819999999999999,8.0,25.0,0.99745,3.33,0.44,10.9,5.0
2718,7.3,0.42,0.39,2.0,0.077,32.0,58.0,0.9972,3.41,0.57,10.8,6.0
2719,6.7,0.66,0.02,2.0,0.076,5.0,19.0,0.9963,3.22,0.61,9.6,5.0
2720,7.7,0.33,0.24,1.4,0.077,6.0,18.0,0.997,3.47,0.65,9.5,5.0
2721,7.3,0.62,0.01,2.4,0.0819999999999999,14.0,23.0,0.9962,3.47,0.64,10.2,7.0
2722,7.2,0.54,0.09,2.2,0.077,6.0,16.0,0.9972,3.48,0.9,9.7,6.0
2723,7.1,0.68,0.01,2.2,0.074,9.0,22.0,0.9974,3.2,0.61,9.7,5.0
2724,8.9,0.49,0.12,2.6,0.092,5.0,18.0,0.9994,3.38,0.64,9.5,5.0
2725,8.4,0.55,0.42,2.1,0.081,7.0,28.0,0.9964,3.11,0.53,9.2,5.0
2726,6.7,0.52,0.0,2.1,0.079,11.0,18.0,0.99484,3.58,0.49,9.5,5.0
2727,7.1,0.86,0.03,2.0,0.077,6.0,9.0,0.99586,3.36,0.62,9.3,6.0
2728,7.8,0.38,0.41,2.1,0.094,17.0,26.0,0.9966,3.2,0.76,9.5,6.0
2729,9.4,0.32,0.41,2.3,0.075,12.0,33.0,0.9962,3.2,0.75,10.8,6.0
2730,6.6,0.6,0.04,2.1,0.07,15.0,28.0,0.9978,3.5,0.58,9.7,5.0
2731,9.1,0.48,0.47,1.9,0.073,10.0,43.0,0.9981,3.19,0.63,10.5,7.0
2732,8.1,0.64,0.19,2.3,0.073,15.0,94.0,0.9983,3.1,0.61,9.5,5.0
2733,10.3,0.34,0.42,2.1,0.083,15.0,28.0,0.9988,3.08,0.64,9.4,6.0
2734,7.8,0.59,0.12,2.3,0.079,21.0,54.0,0.9968,3.1,0.54,9.7,7.0
2735,7.8,0.24,0.47,1.9,0.078,14.0,39.0,0.9994,3.17,0.54,11.9,5.0
2736,9.3,0.37,0.49,2.2,0.072,14.0,28.0,0.9972,3.24,0.53,10.0,6.0
2737,6.8,0.62,0.02,1.4,0.078,3.0,8.0,0.9974,3.51,0.69,11.7,5.0
2738,8.0,0.51,0.18,1.6,0.077,19.0,28.0,0.99629,3.26,0.78,10.1,7.0
2739,8.0,0.52,0.06,2.1,0.064,5.0,16.0,0.9978,3.44,0.57,9.6,6.0
2740,6.7,0.57,0.01,1.8,0.0969999999999999,5.0,14.0,0.9994,3.42,0.72,11.1,4.0
2741,7.5,0.31,0.37,2.1,0.075,6.0,23.0,0.9964,3.32,0.59,9.6,5.0
2742,6.9,0.35,0.3,1.6,0.079,11.0,31.0,0.9976,3.25,0.74,9.4,6.0
2743,7.8,0.32,0.47,2.8,0.106,10.0,24.0,0.99562,3.17,0.55,9.4,5.0
2744,7.6,0.55,0.02,1.5,0.084,9.0,35.0,0.9968,3.26,0.52,10.4,7.0
2745,12.5,0.5,0.66,2.0,0.088,5.0,14.0,1.0,3.07,0.6,10.5,5.0
2746,6.9,0.6,0.24,1.8,0.076,32.0,73.0,0.9988,3.46,0.51,9.8,5.0
2747,7.1,0.43,0.24,2.2,0.078,32.0,43.0,0.9978,3.1,0.65,9.8,5.0
2748,7.9,0.43,0.24,2.5,0.095,12.0,48.0,0.9987,3.26,0.62,9.8,5.0
2749,7.8,0.52,0.18,1.6,0.0819999999999999,18.0,41.0,0.99689,3.44,0.73,10.9,6.0
2750,7.1,0.51,0.02,2.2,0.08,4.0,14.0,0.9988,3.35,0.6,9.5,5.0
2751,6.8,0.6,0.13,2.2,0.078,7.0,17.0,0.9988,3.42,0.54,9.8,6.0
2752,8.2,0.39,0.49,2.3,0.084,10.0,47.0,0.9973,3.28,0.59,12.1,7.0
2753,9.1,0.51,0.24,2.3,0.066,30.0,42.0,0.99258,3.3,0.64,9.5,6.0
2754,7.8,0.59,0.07,2.0,0.074,17.0,40.0,0.9964,3.33,0.57,9.8,6.0
2755,7.0,0.69,0.02,2.4,0.08,19.0,65.0,0.9976,3.28,0.64,9.8,6.0
2756,7.4,0.39,0.3,2.1,0.0819999999999999,27.0,44.0,0.9964,3.26,0.62,9.4,5.0
2757,8.6,0.5,0.42,1.8,0.077,5.0,23.0,0.9982,3.28,0.73,10.6,6.0
2758,7.4,0.3,0.4,1.8,0.078,14.0,21.0,0.99774,3.37,0.52,9.5,5.0
2759,10.9,0.39,0.49,1.8,0.078,8.0,24.0,0.99258,3.22,0.7,11.9,6.0
2760,7.6,0.54,0.02,2.4,0.0819999999999999,8.0,25.0,0.99745,3.51,0.53,9.6,5.0
2761,10.4,0.42,0.42,2.0,0.083,24.0,64.0,0.9969,3.15,0.59,9.5,5.0
2762,7.8,0.78,0.0,1.9,0.074,16.0,37.0,0.99562,3.57,0.82,9.7,6.0
2763,6.6,0.645,0.0,2.0,0.066,5.0,22.0,0.9991,3.39,0.71,9.5,5.0
2764,8.4,0.43,0.44,2.0,0.073,10.0,20.0,0.99492,3.28,0.68,10.9,6.0
2765,12.6,0.44,0.44,5.3,0.077,12.0,35.0,0.9982,3.09,0.74,9.8,4.0
2766,7.0,0.58,0.0,2.1,0.067,9.0,28.0,0.99736,3.4,0.72,11.8,7.0
2767,7.9,0.6,0.26,2.4,0.085,6.0,14.0,0.99472,3.24,0.55,9.2,5.0
2768,7.8,0.67,0.04,2.0,0.079,15.0,28.0,0.9962,3.28,0.59,9.4,6.0
2769,7.2,0.56,0.11,2.3,0.077,28.0,54.0,0.99521,3.36,0.68,12.3,7.0
2770,9.6,0.38,0.41,2.3,0.084,26.0,58.0,0.9956,3.32,0.67,10.0,6.0
2771,7.5,0.78,0.05,2.6,0.084,8.0,19.0,0.9972,3.31,0.59,9.5,6.0
2772,8.9,0.37,0.39,2.0,0.077,6.0,20.0,0.9962,3.19,0.61,9.5,5.0
2773,7.4,0.5,0.0,2.3,0.074,28.0,44.0,0.99576,3.27,0.6,11.7,6.0
2774,7.4,0.56,0.06,2.0,0.075,10.0,21.0,0.99746,3.21,0.54,10.2,6.0
2775,8.9,0.53,0.04,2.0,0.085,5.0,15.0,0.9983,3.21,0.53,10.0,6.0
2776,6.2,0.725,0.07,1.7,0.059,15.0,33.0,0.99606,3.39,0.53,11.9,6.0
2777,8.1,0.57,0.28,2.3,0.06,15.0,42.0,0.99605,3.12,0.76,9.9,6.0
2778,7.7,0.42,0.18,1.8,0.0819999999999999,28.0,49.0,0.99656,3.46,0.74,9.5,6.0
2779,7.0,0.61,0.01,2.6,0.077,7.0,18.0,0.99476,3.48,0.57,9.6,5.0
2780,8.3,0.31,0.6,1.6,0.098,5.0,13.0,0.9968,3.26,0.6,11.0,6.0
2781,7.9,0.67,0.0,2.4,0.093,14.0,47.0,0.99693,3.38,0.65,9.4,6.0
2782,9.4,0.5,0.45,2.2,0.08,9.0,31.0,0.9982,3.34,0.6,9.2,6.0
2783,9.2,0.36,0.39,2.2,0.079,19.0,31.0,0.9996,3.5,0.53,12.6,7.0
2784,6.7,0.69,0.02,2.2,0.076,18.0,36.0,0.99546,3.51,0.47,11.4,6.0
2785,7.1,0.55,0.28,2.1,0.086,8.0,24.0,0.99448,3.4,0.62,9.4,6.0
2786,10.2,0.5,0.49,3.0,0.074,5.0,18.0,1.0004,3.19,0.64,9.4,5.0
2787,7.0,0.55,0.25,1.9,0.079,9.0,35.0,0.9988,3.37,0.57,9.5,6.0
2788,7.7,0.69,0.01,2.4,0.081,17.0,58.0,0.99735,3.29,0.44,9.8,6.0
2789,7.1,0.31,0.4,3.4,0.08,6.0,27.0,0.9963,3.27,0.73,10.0,5.0
2790,6.9,0.41,0.32,1.6,0.065,10.0,43.0,0.99738,3.31,0.68,10.5,5.0
2791,6.0,0.64,0.0,1.9,0.06,5.0,12.0,0.9968,3.48,0.48,9.4,6.0
2792,7.1,0.59,0.01,2.3,0.084,5.0,13.0,0.9964,3.2,0.52,9.8,6.0
2793,8.0,0.54,0.4,2.1,0.079,9.0,22.0,0.9982,3.28,0.62,9.9,5.0
2794,10.4,0.33,0.45,2.4,0.086,6.0,14.0,0.9984,3.28,0.63,9.9,5.0
2795,12.8,0.32,0.39,2.4,0.066,6.0,28.0,0.996,3.28,0.47,10.5,7.0
2796,9.1,0.31,0.49,2.2,0.072,8.0,22.0,0.9985,3.18,0.89,11.8,6.0
2797,7.6,0.56,0.2,1.4,0.079,15.0,65.0,0.9982,3.23,0.66,9.0,5.0
2798,8.3,0.49,0.19,2.4,0.077,14.0,28.0,0.996,3.19,0.5,9.4,5.0
2799,9.3,0.43,0.48,2.0,0.074,6.0,10.0,0.99622,3.3,0.73,9.5,6.0
2800,9.1,0.48,0.44,2.3,0.079,16.0,42.0,0.99592,3.21,0.93,10.0,6.0
2801,7.3,0.39,0.22,1.8,0.084,23.0,143.0,0.99552,3.22,0.6,9.5,6.0
2802,6.9,0.33,0.27,2.0,0.067,7.0,20.0,0.99565,3.4,0.54,11.0,7.0
2803,7.7,0.62,0.03,2.2,0.063,6.0,15.0,0.9966,3.35,0.56,9.2,6.0
2804,9.9,0.52,0.24,2.6,0.093,12.0,28.0,0.99458,3.36,0.6,9.2,6.0
2805,7.0,0.61,0.21,1.7,0.118,24.0,72.0,0.9961,3.45,0.66,9.1,6.0
2806,7.7,0.55,0.26,2.2,0.075,14.0,43.0,0.99504,3.3,0.5,10.9,5.0
2807,8.3,0.6,0.26,2.8,0.086,18.0,58.0,0.9948,3.1,0.54,11.0,6.0
2808,8.4,0.31,0.25,2.4,0.095,23.0,43.0,0.99588,3.2,0.66,10.5,4.0
2809,9.9,0.69,0.24,1.7,0.077,11.0,34.0,0.99572,3.32,0.59,9.4,6.0
2810,7.9,0.61,0.0,1.8,0.067,7.0,23.0,0.9957,3.32,0.84,10.3,7.0
2811,7.1,0.58,0.0,2.6,0.0969999999999999,5.0,14.0,0.9976,3.6,0.52,9.6,8.0
2812,7.5,0.59,0.0,1.9,0.069,23.0,42.0,0.9964,3.47,0.53,9.5,5.0
2813,6.8,0.57,0.03,2.1,0.077,17.0,42.0,0.9968,3.38,0.57,11.4,4.0
2814,8.2,0.46,0.25,2.9,0.104,23.0,66.0,0.99786,3.21,0.64,11.6,7.0
2815,7.4,0.635,0.0,2.0,0.068,10.0,23.0,0.9965,3.28,0.68,10.0,5.0
2816,7.2,0.6,0.03,2.5,0.085,6.0,22.0,0.99546,3.36,0.78,10.0,6.0
2817,9.3,0.29,0.3,2.2,0.092,6.0,32.0,0.9976,3.2,0.74,11.2,6.0
2818,9.1,0.6,0.29,2.4,0.092,6.0,17.0,0.9974,3.36,0.53,10.4,8.0
2819,10.1,0.29,0.66,5.0,0.088,14.0,29.0,1.00012,3.17,0.84,11.4,7.0
2820,5.9,0.675,0.0,2.3,0.065,7.0,32.0,0.9994,3.6,0.54,9.5,5.0
2821,10.2,0.38,0.43,2.3,0.083,6.0,10.0,0.9964,3.15,0.54,11.7,6.0
2822,7.0,0.63,0.0,1.7,0.07,6.0,23.0,0.99586,3.28,0.64,9.4,5.0
2823,9.4,0.57,0.27,1.8,0.095,18.0,33.0,0.9971,3.38,0.72,10.3,6.0
2824,7.8,0.44,0.29,2.2,0.085,15.0,36.0,0.99716,3.19,0.59,10.3,5.0
2825,7.2,0.735,0.0,2.4,0.08,6.0,14.0,0.9987,3.35,0.73,9.5,5.0
2826,7.1,0.69,0.09,2.0,0.091,15.0,58.0,0.9996,3.39,0.54,10.4,5.0
2827,8.0,0.33,0.41,2.7,0.09,14.0,21.0,0.99568,3.42,0.87,11.9,8.0
2828,7.1,0.42,0.2,2.2,0.0819999999999999,3.0,9.0,0.9972,3.36,0.62,12.5,6.0
2829,7.6,0.725,0.12,2.2,0.074,29.0,53.0,0.99516,3.34,0.59,11.8,6.0
2830,7.7,0.64,0.0,1.9,0.074,5.0,11.0,0.9961,3.48,0.6,9.3,5.0
2831,6.7,0.695,0.08,2.5,0.065,27.0,58.0,0.99344,3.51,0.49,12.6,6.0
2832,5.7,0.62,0.0,2.4,0.09,12.0,68.0,0.9965,3.39,0.57,9.5,5.0
2833,7.6,0.54,0.22,2.5,0.078,3.0,10.0,0.9978,3.32,0.53,9.4,5.0
2834,9.3,0.39,0.43,2.1,0.092,26.0,47.0,0.99692,3.3,0.84,12.6,4.0
2835,7.6,0.61,0.07,1.9,0.09,6.0,15.0,0.9982,3.37,0.57,9.6,5.0
2836,9.9,0.34,0.42,2.1,0.087,15.0,36.0,0.9976,3.12,0.66,9.8,6.0
2837,8.4,0.24,0.33,1.8,0.078,15.0,26.0,0.9952,3.29,0.54,10.3,5.0
2838,7.9,0.36,0.33,2.5,0.0819999999999999,12.0,49.0,0.9976,3.43,0.49,9.4,5.0
2839,7.3,0.5,0.0,2.0,0.0819999999999999,18.0,42.0,0.99588,3.42,0.69,10.9,6.0
2840,7.6,0.58,0.0,2.6,0.08,6.0,16.0,0.9983,3.41,0.53,9.7,7.0
2841,8.3,0.58,0.24,1.7,0.073,21.0,67.0,0.9964,3.36,0.53,9.5,5.0
2842,7.3,0.61,0.16,2.1,0.079,14.0,25.0,0.9976,3.29,0.51,9.2,8.0
2843,6.7,0.58,0.0,1.8,0.08,6.0,20.0,0.99616,3.47,0.57,9.8,6.0
2844,6.7,0.59,0.21,1.7,0.073,21.0,64.0,0.997,3.35,0.77,10.7,5.0
2845,7.7,0.58,0.21,2.1,0.06,18.0,42.0,0.9968,3.24,0.77,9.4,5.0
2846,7.5,0.56,0.11,2.1,0.076,12.0,24.0,0.9976,3.58,0.57,10.1,4.0
2847,11.3,0.39,0.44,2.4,0.073,18.0,38.0,0.9987,3.2,0.54,10.0,6.0
2848,10.4,0.45,0.49,2.0,0.076,15.0,23.0,1.0001,3.29,0.62,11.0,6.0
2849,8.4,0.41,0.42,2.2,0.078,26.0,54.0,0.9946,3.12,0.54,9.4,6.0
2850,8.9,0.24,0.53,2.2,0.079,18.0,37.0,0.99572,3.21,0.82,9.9,5.0
2851,7.3,0.38,0.19,2.5,0.095,23.0,94.0,0.99672,3.39,0.55,9.4,6.0
2852,8.4,0.3,0.49,2.0,0.09,17.0,84.0,0.99692,3.28,0.74,9.4,5.0
2853,10.6,0.4,0.49,2.9,0.079,27.0,51.0,0.9982,3.11,0.63,12.0,7.0
2854,8.9,0.62,0.28,2.4,0.079,6.0,14.0,0.9974,3.3,0.77,12.3,7.0
2855,7.0,0.49,0.24,2.6,0.077,3.0,12.0,0.9987,3.08,0.49,10.6,7.0
2856,7.2,0.63,0.23,2.7,0.076,5.0,14.0,0.9969,3.4,0.58,9.2,6.0
2857,7.8,0.54,0.21,2.6,0.089,11.0,44.0,0.99572,3.18,0.65,9.5,6.0
2858,6.9,0.3,0.41,2.2,0.081,21.0,119.0,0.9967,3.4,0.54,9.3,6.0
2859,8.1,0.57,0.21,2.1,0.0579999999999999,23.0,64.0,0.9955,3.16,0.59,9.5,6.0
2860,9.3,0.57,0.21,2.3,0.092,16.0,119.0,0.9972,3.2,0.53,9.5,5.0
2861,8.9,0.39,0.34,2.2,0.074,5.0,9.0,0.99258,3.23,0.58,10.4,6.0
2862,7.6,0.34,0.31,2.2,0.074,25.0,53.0,0.9972,3.22,0.49,9.4,5.0
2863,11.9,0.23,0.49,2.6,0.095,10.0,19.0,0.9991,3.09,0.86,11.4,6.0
2864,8.8,0.46,0.34,2.4,0.079,19.0,46.0,0.99712,3.32,0.48,9.5,6.0
2865,9.0,0.18,0.51,2.6,0.076,16.0,38.0,0.9994,3.23,0.82,12.4,7.0
2866,6.2,0.62,0.02,2.5,0.084,18.0,37.0,0.99562,3.12,0.63,10.2,6.0
2867,7.2,0.63,0.08,1.5,0.0819999999999999,13.0,40.0,0.9994,3.1,0.54,9.4,5.0
2868,7.6,0.61,0.3,2.2,0.074,5.0,20.0,0.9958,3.39,0.47,9.5,5.0
2869,10.0,0.51,0.23,1.7,0.095,5.0,21.0,0.9976,3.39,0.56,9.4,5.0
2870,8.1,0.74,0.19,1.9,0.0819999999999999,16.0,86.0,0.9988,3.24,0.68,9.7,5.0
2871,7.2,0.74,0.03,1.7,0.095,13.0,21.0,0.99736,3.44,0.57,9.4,5.0
2872,7.7,0.5,0.0,2.2,0.07,5.0,19.0,0.9968,3.26,0.59,10.8,6.0
2873,9.2,0.43,0.48,2.4,0.091,35.0,147.0,0.9976,3.22,0.62,9.4,5.0
